id,shipment_id,order_item_id,quantity
"4927","3934","6994","20"
"4928","2527","3764","11"
"4929","1439","569","9"
"4930","736","330","14"
"4931","377","2232","10"
"4932","626","3884","9"
"4933","4534","445","14"
"4934","1116","4809","6"
"4935","1220","325","5"
"4936","3342","4567","18"
"4937","2965","2573","14"
"4938","4782","3723","1"
"4939","1117","5559","10"
"4940","3069","171","7"
"4941","3572","1130","11"
"4942","3177","3010","10"
"4943","3009","1641","14"
"4944","1674","3981","14"
"4945","914","7087","19"
"4946","4170","6095","18"
"4947","2070","5277","2"
"4948","740","5301","5"
"4949","3817","6737","18"
"4950","2715","4668","1"
"4951","4339","1366","13"
"4952","3360","1837","12"
"4953","4580","4498","5"
"4954","296","4067","7"
"4955","3619","5558","5"
"4956","2267","5021","6"
"4957","2881","4466","18"
"4958","3577","4628","16"
"4959","3204","4348","2"
"4960","102","2160","2"
"4961","3205","5510","13"
"4962","1897","1333","8"
"4963","2406","2290","12"
"4964","912","3448","9"
"4965","2830","5869","4"
"4966","2158","6118","18"
"4967","549","6273","1"
"4968","403","4268","15"
"4969","1059","2259","8"
"4970","627","1308","4"
"4971","682","6876","12"
"4972","1223","1057","16"
"4973","1773","6892","20"
"4974","4027","1358","1"
"4975","2619","3553","17"
"4976","3462","911","10"
"4977","3435","3853","11"
"4978","3237","4114","6"
"4979","2547","3466","16"
"4980","2392","6186","13"
"4981","581","3709","18"
"4982","816","6764","2"
"4983","646","7053","1"
"4984","2015","3999","4"
"4985","52","4623","16"
"4986","4172","786","18"
"4987","12","5201","17"
"4988","726","6811","13"
"4989","1280","1766","15"
"4990","4221","2051","11"
"4991","4989","7383","7"
"4992","2398","4702","3"
"4993","698","3993","8"
"4994","3424","475","15"
"4995","3314","3100","3"
"4996","3539","2746","1"
"4997","4954","889","10"
"4998","2430","2479","3"
"4999","2006","3708","14"
"5000","2303","4032","1"
"5001","2563","1349","3"
"5002","4106","5190","18"
"5003","4373","4628","2"
"5004","2304","1955","20"
"5005","3790","1409","13"
"5006","2544","4152","14"
"5007","1862","2368","10"
"5008","1687","2138","2"
"5009","1693","3388","14"
"5010","72","6218","18"
"5011","3348","576","13"
"5012","3568","6264","10"
"5013","3989","6561","1"
"5014","2477","5854","8"
"5015","302","4479","8"
"5016","4903","4500","16"
"5017","3217","5651","18"
"5018","3745","5554","10"
"5019","3552","7181","1"
"5020","2465","6216","4"
"5021","903","2903","19"
"5022","3209","4090","7"
"5023","3550","7437","20"
"5024","2523","7112","16"
"5025","3195","5134","19"
"5026","146","2156","7"
"5027","3608","3236","6"
"5028","111","3235","16"
"5029","4428","4275","12"
"5030","3893","6509","12"
"5031","4359","3352","5"
"5032","4019","4184","7"
"5033","774","5381","16"
"5034","416","7080","8"
"5035","4917","7420","2"
"5036","2705","4968","5"
"5037","715","263","17"
"5038","3961","29","6"
"5039","2424","5979","8"
"5040","950","4862","8"
"5041","3086","162","12"
"5042","2940","1936","19"
"5043","748","1342","11"
"5044","180","6770","7"
"5045","4930","927","10"
"5046","3264","4462","12"
"5047","252","178","8"
"5048","943","2581","14"
"5049","1847","5437","4"
"5050","3715","7249","16"
"5051","1917","2728","17"
"5052","417","2817","3"
"5053","388","7134","16"
"5054","3867","7163","1"
"5055","3115","5964","18"
"5056","4003","4013","7"
"5057","2012","4060","1"
"5058","3797","1678","11"
"5059","3737","5508","18"
"5060","4130","211","15"
"5061","3076","1669","18"
"5062","1270","748","3"
"5063","2107","2781","20"
"5064","1979","7077","12"
"5065","4149","222","12"
"5066","4575","3857","7"
"5067","1148","6000","10"
"5068","4532","780","1"
"5069","3903","366","20"
"5070","250","4888","14"
"5071","2022","5733","2"
"5072","4164","4048","15"
"5073","2925","5279","6"
"5074","4612","1636","14"
"5075","1099","6498","7"
"5076","3994","978","19"
"5077","2091","745","1"
"5078","2559","4268","13"
"5079","4003","6259","8"
"5080","3866","830","12"
"5081","618","2237","9"
"5082","2349","2639","4"
"5083","4407","5716","20"
"5084","1003","1721","7"
"5085","2275","7339","17"
"5086","1033","6652","11"
"5087","2211","2727","20"
"5088","3963","5063","8"
"5089","960","2972","20"
"5090","398","2712","3"
"5091","3924","364","6"
"5092","1528","1845","13"
"5093","3742","3936","16"
"5094","3146","6497","9"
"5095","534","3251","1"
"5096","4986","1620","8"
"5097","3878","4854","9"
"5098","1805","2989","20"
"5099","3949","6053","1"
"5100","933","47","13"
"5101","1222","7308","7"
"5102","3684","4166","15"
"5103","2936","1899","5"
"5104","3306","5621","6"
"5105","3115","7255","14"
"5106","4685","4379","9"
"5107","112","1206","12"
"5108","2245","28","3"
"5109","4654","4037","1"
"5110","1480","1223","1"
"5111","2164","4587","16"
"5112","690","5217","7"
"5113","4936","2838","18"
"5114","2962","540","18"
"5115","1349","4416","10"
"5116","1291","1233","16"
"5117","4117","40","8"
"5118","598","723","19"
"5119","2071","74","3"
"5120","3687","5597","14"
"5121","3550","6179","18"
"5122","2749","88","2"
"5123","2849","1528","16"
"5124","3055","5920","5"
"5125","268","4188","7"
"5126","2040","1600","8"
"5127","1238","3478","4"
"5128","860","2194","11"
"5129","1858","3740","6"
"5130","3898","2452","10"
"5131","4328","2817","11"
"5132","1337","75","7"
"5133","1366","7444","1"
"5134","2877","5342","12"
"5135","1202","1576","9"
"5136","4045","6743","16"
"5137","2950","5161","14"
"5138","1629","3957","15"
"5139","1734","2333","12"
"5140","3758","916","17"
"5141","3199","2881","11"
"5142","430","4554","17"
"5143","4121","7065","5"
"5144","3160","7059","8"
"5145","4544","6774","18"
"5146","4241","945","16"
"5147","4869","2604","16"
"5148","2147","6206","5"
"5149","2656","2892","5"
"5150","143","1278","10"
"5151","266","5969","15"
"5152","2979","5808","9"
"5153","700","3588","6"
"5154","2725","1275","7"
"5155","3385","3502","13"
"5156","1631","5250","20"
"5157","4291","2677","5"
"5158","95","3547","2"
"5159","438","6698","17"
"5160","4160","6696","2"
"5161","4511","1183","20"
"5162","4011","1030","5"
"5163","2503","890","15"
"5164","3741","4606","10"
"5165","2421","453","13"
"5166","2123","22","12"
"5167","1730","7255","16"
"5168","4689","6622","8"
"5169","1657","7113","9"
"5170","3996","1632","1"
"5171","1553","6048","8"
"5172","1001","2061","19"
"5173","1248","6663","11"
"5174","1017","6585","7"
"5175","2150","1518","5"
"5176","4392","932","10"
"5177","1878","1223","8"
"5178","3140","461","6"
"5179","4313","3393","2"
"5180","3646","3885","14"
"5181","4299","6004","2"
"5182","3831","166","1"
"5183","3399","1058","18"
"5184","4320","4639","14"
"5185","2864","5141","2"
"5186","1545","6490","7"
"5187","2488","6782","16"
"5188","950","224","3"
"5189","2215","5786","13"
"5190","4667","3632","12"
"5191","91","1550","4"
"5192","3754","3688","1"
"5193","2809","4706","13"
"5194","3589","2525","16"
"5195","836","4393","15"
"5196","1048","7310","15"
"5197","3779","4176","7"
"5198","320","1607","19"
"5199","4732","2297","9"
"5200","2175","2108","15"
"5201","294","2019","4"
"5202","2549","1767","14"
"5203","843","1579","2"
"5204","2473","4451","3"
"5205","2334","1819","6"
"5206","4019","154","15"
"5207","2745","5150","9"
"5208","997","6730","5"
"5209","1757","4307","13"
"5210","2720","6473","20"
"5211","3410","7271","4"
"5212","1095","7006","11"
"5213","1321","4183","6"
"5214","4400","3715","2"
"5215","105","3928","10"
"5216","3583","6750","3"
"5217","1552","1729","8"
"5218","823","5294","19"
"5219","1799","2015","18"
"5220","127","967","9"
"5221","1000","2786","15"
"5222","4947","6140","18"
"5223","928","1394","3"
"5224","4321","6622","11"
"5225","101","5921","8"
"5226","4216","1153","4"
"5227","579","5914","10"
"5228","1864","6255","15"
"5229","4656","2427","7"
"5230","58","4632","2"
"5231","4545","4054","8"
"5232","4422","4820","1"
"5233","1081","7064","3"
"5234","1867","4537","4"
"5235","18","690","19"
"5236","1498","365","10"
"5237","1292","18","7"
"5238","4949","459","17"
"5239","3459","451","3"
"5240","2130","3291","8"
"5241","4909","2264","15"
"5242","1489","1719","12"
"5243","4571","1346","3"
"5244","1067","3078","14"
"5245","3122","5889","5"
"5246","843","6090","3"
"5247","4237","4284","2"
"5248","13","1559","15"
"5249","4694","4810","19"
"5250","451","5093","15"
"5251","1963","6694","10"
"5252","598","7397","2"
"5253","19","6162","17"
"5254","3556","7275","18"
"5255","3275","741","9"
"5256","3206","1062","12"
"5257","220","5879","16"
"5258","2068","903","13"
"5259","1665","4398","7"
"5260","2467","6190","17"
"5261","2074","2092","8"
"5262","633","2792","5"
"5263","329","507","6"
"5264","238","3654","15"
"5265","379","1440","3"
"5266","3334","486","7"
"5267","3218","576","18"
"5268","1305","1945","19"
"5269","2185","3198","13"
"5270","67","210","11"
"5271","4190","994","19"
"5272","3716","190","9"
"5273","9","4897","9"
"5274","3646","6154","18"
"5275","129","7018","6"
"5276","286","854","14"
"5277","932","3923","15"
"5278","2884","832","13"
"5279","3069","6666","9"
"5280","2167","3566","12"
"5281","3663","7470","16"
"5282","2104","970","10"
"5283","3788","5505","8"
"5284","556","2216","16"
"5285","1253","6911","3"
"5286","4198","1455","14"
"5287","4411","1584","11"
"5288","1033","1548","1"
"5289","4065","4012","18"
"5290","1806","3635","5"
"5291","3299","6458","4"
"5292","4877","7185","11"
"5293","795","4656","13"
"5294","1799","4046","10"
"5295","143","3507","13"
"5296","1522","3102","16"
"5297","2224","718","9"
"5298","261","6076","3"
"5299","1559","5940","5"
"5300","2738","5909","4"
"5301","2188","6287","17"
"5302","2172","446","11"
"5303","2423","4042","4"
"5304","588","7154","5"
"5305","1603","4860","17"
"5306","519","4670","1"
"5307","862","2661","14"
"5308","13","3539","20"
"5309","3493","6901","13"
"5310","4383","5148","16"
"5311","5000","4672","11"
"5312","558","5195","9"
"5313","2621","2841","16"
"5314","1115","1769","8"
"5315","1065","827","7"
"5316","3436","5016","2"
"5317","4995","4701","10"
"5318","678","1368","6"
"5319","4828","1728","11"
"5320","2346","6091","4"
"5321","1852","6986","1"
"5322","2313","3852","3"
"5323","1594","3111","17"
"5324","2762","4353","17"
"5325","613","3564","7"
"5326","3177","308","12"
"5327","4288","4544","5"
"5328","3641","1125","18"
"5329","3630","4068","10"
"5330","2197","4089","19"
"5331","4327","4351","5"
"5332","3746","364","5"
"5333","4882","5477","12"
"5334","4243","1476","18"
"5335","3078","3019","18"
"5336","2924","2156","17"
"5337","449","4635","7"
"5338","2317","4244","11"
"5339","4790","3423","15"
"5340","2518","2161","8"
"5341","3513","223","16"
"5342","1498","6937","20"
"5343","1970","3032","8"
"5344","2906","695","16"
"5345","413","1880","6"
"5346","1853","5605","18"
"5347","4745","1272","14"
"5348","1594","5882","15"
"5349","1296","5340","3"
"5350","3229","1710","11"
"5351","648","5533","17"
"5352","4958","3179","19"
"5353","2307","4152","15"
"5354","780","6177","17"
"5355","3214","552","15"
"5356","421","5899","13"
"5357","2593","3481","16"
"5358","1641","5938","12"
"5359","3344","7108","18"
"5360","2537","2475","3"
"5361","3582","819","3"
"5362","1934","4855","5"
"5363","1655","5236","9"
"5364","4252","2160","20"
"5365","3880","17","16"
"5366","1129","3698","19"
"5367","4231","4745","3"
"5368","3480","1333","16"
"5369","3725","1758","12"
"5370","4020","4858","20"
"5371","3918","3053","12"
"5372","682","113","17"
"5373","1140","5103","9"
"5374","3391","6190","2"
"5375","3944","4588","5"
"5376","1024","5218","4"
"5377","2863","4192","1"
"5378","44","5310","18"
"5379","1244","7308","9"
"5380","2558","3938","5"
"5381","3454","3005","2"
"5382","4322","319","1"
"5383","3143","3715","5"
"5384","4603","6863","10"
"5385","4498","6873","4"
"5386","3003","5242","16"
"5387","2822","511","4"
"5388","206","3227","8"
"5389","2341","3697","1"
"5390","647","4437","19"
"5391","1335","147","20"
"5392","367","5734","15"
"5393","3372","5570","12"
"5394","987","853","9"
"5395","1306","4729","5"
"5396","1541","2847","13"
"5397","3408","1545","5"
"5398","3476","2771","10"
"5399","4200","1397","19"
"5400","2653","6815","12"
"5401","4982","3769","14"
"5402","4876","5931","14"
"5403","4398","7216","5"
"5404","430","4810","3"
"5405","2759","5592","14"
"5406","928","1338","2"
"5407","3188","2093","4"
"5408","909","1828","19"
"5409","3717","277","2"
"5410","3600","6422","20"
"5411","2549","5921","9"
"5412","4704","3594","13"
"5413","585","754","5"
"5414","3903","4465","17"
"5415","433","206","16"
"5416","4299","5097","9"
"5417","4955","1654","12"
"5418","3833","4582","8"
"5419","1238","1456","17"
"5420","1745","1791","19"
"5421","2126","3230","7"
"5422","4954","1583","12"
"5423","3648","2582","3"
"5424","4561","883","16"
"5425","4186","1776","4"
"5426","1439","3364","20"
"5427","4043","2567","9"
"5428","2189","6416","6"
"5429","4060","4553","5"
"5430","1722","7469","16"
"5431","4814","541","19"
"5432","1127","648","13"
"5433","2822","762","15"
"5434","3938","4719","19"
"5435","4229","6605","2"
"5436","3024","128","2"
"5437","2679","7474","9"
"5438","2719","4112","5"
"5439","1527","6082","18"
"5440","2418","1766","3"
"5441","3060","2519","16"
"5442","2708","579","17"
"5443","1854","3231","5"
"5444","159","7468","17"
"5445","1473","5304","18"
"5446","2033","7459","6"
"5447","33","1563","17"
"5448","1920","3941","15"
"5449","4453","5028","12"
"5450","3651","966","6"
"5451","3085","6598","3"
"5452","1927","6825","4"
"5453","3919","2960","12"
"5454","3970","2215","3"
"5455","4090","6424","7"
"5456","420","4610","3"
"5457","1033","3002","8"
"5458","424","3320","16"
"5459","2909","1354","8"
"5460","119","6625","3"
"5461","471","4236","7"
"5462","2748","6494","9"
"5463","411","6687","13"
"5464","4335","458","13"
"5465","4206","7300","5"
"5466","1572","2082","5"
"5467","3417","4972","19"
"5468","1621","1728","1"
"5469","2271","5351","18"
"5470","4895","5253","5"
"5471","574","5233","7"
"5472","3588","1284","10"
"5473","4565","6","13"
"5474","3281","2806","2"
"5475","4281","4875","10"
"5476","675","2723","17"
"5477","638","4140","18"
"5478","1688","2451","19"
"5479","3452","1258","1"
"5480","273","5285","13"
"5481","3599","2854","6"
"5482","1788","4129","19"
"5483","3429","967","8"
"5484","3302","3381","20"
"5485","4802","191","3"
"5486","4620","3323","11"
"5487","1752","5223","19"
"5488","4634","4669","18"
"5489","1340","7436","15"
"5490","781","3629","3"
"5491","4983","4004","8"
"5492","3037","4506","14"
"5493","1730","1231","15"
"5494","4929","7171","4"
"5495","2771","4646","3"
"5496","4975","7075","11"
"5497","3566","367","16"
"5498","802","4554","8"
"5499","1735","4678","5"
"5500","3054","1530","14"
"5501","217","3216","16"
"5502","1264","6108","7"
"5503","3628","3161","10"
"5504","2841","3339","11"
"5505","182","820","3"
"5506","1815","5525","1"
"5507","69","7262","11"
"5508","4788","6947","14"
"5509","797","4316","5"
"5510","3110","678","17"
"5511","2964","166","8"
"5512","3418","6466","15"
"5513","4819","3829","1"
"5514","3758","3393","9"
"5515","1610","6295","6"
"5516","1336","6216","14"
"5517","2838","3120","3"
"5518","3301","503","19"
"5519","1614","3080","2"
"5520","4835","3089","14"
"5521","2979","827","11"
"5522","1768","6056","17"
"5523","4620","2567","17"
"5524","4777","1073","10"
"5525","1037","3962","13"
"5526","4326","4253","2"
"5527","4162","6196","5"
"5528","2935","3582","7"
"5529","73","4932","14"
"5530","1807","7488","6"
"5531","2058","3005","4"
"5532","4958","3112","1"
"5533","3415","4468","10"
"5534","3880","3187","1"
"5535","1710","5412","19"
"5536","1467","3287","4"
"5537","3462","1151","4"
"5538","2893","651","20"
"5539","3840","5593","17"
"5540","4615","1525","20"
"5541","2509","4527","19"
"5542","4512","6006","17"
"5543","2903","1020","20"
"5544","1695","1124","16"
"5545","1744","4957","5"
"5546","650","2228","4"
"5547","4830","5508","3"
"5548","1759","5430","17"
"5549","3811","3591","17"
"5550","4481","3072","14"
"5551","2199","562","8"
"5552","4015","579","10"
"5553","3705","7316","18"
"5554","4798","1904","8"
"5555","1654","3080","17"
"5556","4702","7096","13"
"5557","2450","7315","13"
"5558","242","2414","4"
"5559","279","2827","4"
"5560","916","7303","13"
"5561","3494","5250","9"
"5562","3086","7308","6"
"5563","4291","925","12"
"5564","1351","3877","12"
"5565","4425","1351","16"
"5566","84","19","12"
"5567","1705","637","4"
"5568","4874","4467","5"
"5569","4291","715","4"
"5570","2078","4530","5"
"5571","4389","2564","2"
"5572","1547","5446","12"
"5573","1353","2131","20"
"5574","1499","898","6"
"5575","4846","575","16"
"5576","129","4762","12"
"5577","2068","176","2"
"5578","2053","4949","11"
"5579","3445","6175","17"
"5580","1142","5712","12"
"5581","2607","6845","19"
"5582","93","2624","8"
"5583","4239","1159","13"
"5584","1883","957","11"
"5585","872","3423","10"
"5586","161","2955","12"
"5587","1977","3494","14"
"5588","1003","4638","6"
"5589","138","5094","4"
"5590","2397","3934","7"
"5591","973","1831","10"
"5592","1138","652","14"
"5593","186","7215","12"
"5594","1018","5373","2"
"5595","341","4642","8"
"5596","973","3003","1"
"5597","2035","2327","5"
"5598","1651","1407","6"
"5599","1244","2400","12"
"5600","2658","2115","20"
"5601","530","5017","7"
"5602","3529","1571","14"
"5603","4171","1344","9"
"5604","2102","1201","11"
"5605","2671","2494","1"
"5606","1828","904","16"
"5607","2355","4755","18"
"5608","1501","3075","8"
"5609","491","1377","15"
"5610","3140","4095","10"
"5611","3695","4519","12"
"5612","2057","2990","6"
